node_id,long_name,short_name,display_name,latitude,longitude,altitude,location_name,position_source,position_precision,first_seen,last_seen,last_position_seen,last_mqtt_seen,last_map_seen,last_telemetry_seen,last_message_seen,sources_seen,packet_count,position_count,telemetry_count,message_count,last_packet_type,last_topic,hardware_model,role,firmware_version,region,modem_preset,channel_name,status,is_local,distance_from_home_miles
!25048984,Meshtastic 8984,8984,Meshtastic 8984,35.487744,-97.5241216,373.0,"Oklahoma City, Oklahoma",MAP,,2026-06-30T17:02:23.939248,2026-06-30T23:02:24.079841,,2026-06-30T23:02:24.079841,2026-06-30T23:02:24.079841,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,TBEAM,,2.6.11.60ec05e,1,,,Recent,,
!02ec7b38,KE8FZT-0,ABN0,KE8FZT-0,42.2313984,-85.590016,239.0,"Portage, Michigan",MAP,,2026-06-30T17:02:18.836761,2026-06-30T23:02:18.640227,,2026-06-30T23:02:18.640227,2026-06-30T23:02:18.640227,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!02e5a214,Atlantic 53 - Base,AB53,Atlantic 53 - Base,42.6377216,-71.3949184,37.0,"Chelmsford, Massachusetts",MAP,,2026-06-30T17:02:03.926060,2026-06-30T23:02:03.805573,,2026-06-30T23:02:03.805573,2026-06-30T23:02:03.805573,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,12,2.7.15.567b8ea,1,,,Recent,,
!433f1a94,MAX AIO Gray ,MAXX,MAX AIO Gray ,34.0721664,-80.9172992,91.0,"Richland County, South Carolina",MAP,,2026-06-30T17:01:59.297040,2026-06-30T23:01:59.677672,,2026-06-30T23:01:59.677672,2026-06-30T23:01:59.677672,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!151de84d,Mickel Pocket ,MCK2,Mickel Pocket ,33.2333056,-87.5364352,81.0,"Tuscaloosa, Alabama",MAP,,2026-06-30T21:01:57.529272,2026-06-30T23:01:57.011954,,2026-06-30T23:01:57.011954,2026-06-30T23:01:57.011954,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,RAK3172,1,2.7.15.567b8ea,1,,,Recent,,
!02ecc6c0,K2XAP Base,XAPB,K2XAP Base,,,,,,,2026-06-30T21:41:48.841047,2026-06-30T23:01:56.592448,,2026-06-30T23:01:56.592448,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HELTEC_V3,,,,,,Recent,,
!cf2e1609,Paauilo Mauka 1609,1609,Paauilo Mauka 1609,20.054016,-155.4251776,,"Hawaiʻi County, Hawaii",MQTT JSON,,2026-06-30T23:01:35.778126,2026-06-30T23:01:56.516588,2026-06-30T23:01:56.516588,2026-06-30T23:01:56.516588,,,,"[""mqtt_json""]",2,1,0,0,position,msh/US/2/json/LongFast/!eb719922,TLORA_V1_3,,,,,,Recent,,
!49b68d64,ANCHOR,ANKR,ANCHOR,33.882112,-84.5545472,282.0,"Cobb County, Georgia",MAP,,2026-06-30T17:01:33.451484,2026-06-30T23:01:33.182068,,2026-06-30T23:01:33.182068,2026-06-30T23:01:33.182068,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!a6963c48,CommGuy Test,Test,CommGuy Test,27.6372,-80.4954,4.0,"Indian River County, Florida",MQTT JSON,,2026-06-30T21:58:06.801687,2026-06-30T23:01:27.553110,2026-06-30T23:01:27.553110,2026-06-30T23:01:27.553110,,,,"[""mqtt_json""]",2,1,0,0,position,msh/US/2/json/MediumFast/!49b54578,HW_110,,,,,,Recent,,
!e3fa7218,JLO - Woodside Solar,JLWS,JLO - Woodside Solar,,,,,,,2026-06-30T22:26:09.053528,2026-06-30T23:01:22.037428,,2026-06-30T23:01:22.037428,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!69854c6c,Meshtastic 4c6c,4c6c,Meshtastic 4c6c,33.721,-84.339,300.0,"DeKalb County, Georgia",MQTT JSON,,2026-06-29T23:04:19.040612,2026-06-30T23:01:13.125448,2026-06-30T22:56:30.966322,2026-06-30T23:01:13.125448,,2026-06-30T22:28:29.470085,2026-06-30T21:41:56.691441,"[""mqtt_json"", ""mqtt_raw""]",329,133,48,6,,msh/US/2/json/MediumFast/!69854c6c,HW_110,,,,,,Recent,,
!16cfa1e0,JLO - Station G2,JLOX,JLO - Station G2,,,,,,,2026-06-30T23:01:06.838547,2026-06-30T23:01:06.838547,,2026-06-30T23:01:06.838547,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,STATION_G2,,,,,,Recent,,
!b2a77c5c,Journal Square,JSQ,Journal Square,40.7289856,-74.0605952,,"Jersey City, New Jersey",MQTT JSON,,2026-06-30T22:10:46.503631,2026-06-30T23:00:55.545339,2026-06-30T22:10:46.503631,2026-06-30T23:00:55.545339,,,,"[""mqtt_json""]",2,1,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_110,,,,,,Recent,,
!98dd654c,CpnB ExpressLRS Attic,CpnA,CpnB ExpressLRS Attic,28.0887296,-82.640896,4.0,"Hillsborough County, Florida",MAP,,2026-06-30T17:00:53.597523,2026-06-30T23:00:53.728473,,2026-06-30T23:00:53.728473,2026-06-30T23:00:53.728473,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HW_46,,2.6.11.60ec05e53,1,,,Recent,,
!6c741f88,VA7DDK-R,APDR,VA7DDK-R,49.2765184,-122.8341248,100.0,"Port Moody, British Columbia",MAP,,2026-06-30T17:00:40.431110,2026-06-30T23:00:40.449066,,2026-06-30T23:00:40.449066,2026-06-30T23:00:40.449066,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,TBEAM,12,2.7.16.a597230,1,,,Recent,,
!fa664944,LoRa-002,LR-0,LoRa-002,34.852951,-84.1775277,682.0,"Fannin County, Georgia",MAP,,2026-06-30T16:50:24.022310,2026-06-30T23:00:25.307079,,2026-06-30T23:00:25.307079,2026-06-30T23:00:25.307079,,,"[""mqtt_map""]",20,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.11.8e2a3e5,1,,,Recent,,
!ca8b8478,Meshtastic 8478,8478,Meshtastic 8478,34.0262912,-81.002496,95.0,"Columbia, South Carolina",MAP,,2026-06-30T17:00:24.107803,2026-06-30T23:00:24.179200,,2026-06-30T23:00:24.179200,2026-06-30T23:00:24.179200,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_96,,2.7.15.567b8ea,1,,,Recent,,
!04388428,KB3HJC-bbs,BBS,KB3HJC-bbs,41.8558145,-77.4839738,552.0,"Clymer Township, Pennsylvania",MQTT JSON,,2026-06-30T22:24:42.179368,2026-06-30T23:00:17.343193,2026-06-30T22:24:42.179368,2026-06-30T23:00:17.343193,,,,"[""mqtt_json""]",2,1,0,0,nodeinfo,msh/US/2/json/private1/!04397368,HELTEC_V3,,,,,,Recent,,
!9e779ca4,Meshtastic 9ca4,9ca4,Meshtastic 9ca4,,,,,,,2026-06-30T23:00:09.275642,2026-06-30T23:00:09.275642,,2026-06-30T23:00:09.275642,2026-06-30T23:00:09.275642,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!49b66628,WB2OGY-2,OGY2,WB2OGY-2,33.9935232,-84.04992,326.0,"Gwinnett County, Georgia",MAP,,2026-06-30T17:00:08.476757,2026-06-30T23:00:08.367901,,2026-06-30T23:00:08.367901,2026-06-30T23:00:08.367901,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!485258c9,Penn Plaza,Penn,Penn Plaza,,,,,,,2026-06-30T21:41:27.545042,2026-06-30T22:59:36.434344,,2026-06-30T22:59:36.434344,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!04f05278,Marcille Donato - seano@masto.nyc,md,Marcille Donato - seano@masto.nyc,,,,,,,2026-06-30T21:42:37.636529,2026-06-30T22:59:35.071596,,2026-06-30T22:59:35.071596,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!8fa79264,D003 MQTT Gateway - 9264,D003,D003 MQTT Gateway - 9264,32.702464,-97.0326016,175.0,"Grand Prairie, Texas",MAP,,2026-06-30T16:59:32.471655,2026-06-30T22:59:32.437718,,2026-06-30T22:59:32.437718,2026-06-30T22:59:32.437718,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.24.472b14c,1,,,Recent,,
!4358d01c,Nono-GRAY,🤖,Nono-GRAY,40.6454272,-74.3047168,29.0,"Cranford, New Jersey",MAP,,2026-06-30T16:59:22.473610,2026-06-30T22:59:22.916196,,2026-06-30T22:59:22.916196,2026-06-30T22:59:22.916196,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!b2a734ac,Meshtastic 34ac,34ac,Meshtastic 34ac,,,,,,,2026-06-30T22:59:19.654514,2026-06-30T22:59:19.654514,,2026-06-30T22:59:19.654514,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/LongFast/!435ac904,HW_110,,,,,,Recent,,
!da5490b4,Relay Of Doom 666,ROD6,Relay Of Doom 666,53.870592,-110.6509824,564.0,"County of St. Paul, Alberta",MQTT JSON,,2026-06-29T23:03:01.385995,2026-06-30T22:58:55.666656,2026-06-30T21:10:10.474915,2026-06-30T22:58:55.666656,,2026-06-30T22:58:55.666656,,"[""mqtt_json""]",222,130,65,0,telemetry,msh/US/2/json/LongFast/!da5490b4,HELTEC_V3,,,,,,Recent,,
!eeffcafe,corruptedstack | mqtt virtual node,dmbv,corruptedstack | mqtt virtual node,,,,,,,2026-06-30T16:58:33.736713,2026-06-30T22:58:33.688511,,2026-06-30T22:58:33.688511,2026-06-30T22:58:33.688511,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,PORTDUINO,,2.7.17.b5e952b,1,,,Recent,,
!849b9404,YVR1,YVR1,YVR1,,,,,,,2026-06-30T16:58:25.082566,2026-06-30T22:58:25.050797,,2026-06-30T22:58:25.050797,2026-06-30T22:58:25.050797,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!c07de968,Rapalax,px_c,Rapalax,,,,,,,2026-06-30T19:58:22.959365,2026-06-30T22:58:23.457405,,2026-06-30T22:58:23.457405,2026-06-30T22:58:23.457405,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,DIY_V1,,2.7.23.b2d980f,1,,,Recent,,
!b2a70980,,,!b2a70980,,,,,,,2026-06-29T23:48:27.799592,2026-06-30T22:58:23.283328,,2026-06-30T22:58:23.283328,,,,"[""mqtt_json"", ""mqtt_raw""]",9,0,0,0,,msh/US/2/json/PKI/!b2a70980,,,,,,,Recent,,
!a6965584,Meshtastic AHUB,AHUB,Meshtastic AHUB,,,,,,,2026-06-30T16:58:21.886953,2026-06-30T22:58:21.786474,,2026-06-30T22:58:21.786474,2026-06-30T22:58:21.786474,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!b2a74458,TRITON PORTABLE ,🔱,TRITON PORTABLE ,,,,,,,2026-06-30T16:58:12.884995,2026-06-30T22:58:12.779255,,2026-06-30T22:58:12.779255,2026-06-30T22:58:12.779255,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!7a44bd6a,,,!7a44bd6a,27.5513344,-80.4519936,7.0,"Saint Lucie County, Florida",MQTT JSON,,2026-06-30T22:10:18.686363,2026-06-30T22:58:11.241648,2026-06-30T22:58:11.241648,2026-06-30T22:58:11.241648,,,,"[""mqtt_json""]",2,2,0,0,position,msh/US/2/json/MediumFast/!49b54578,,,,,,,Recent,,
!9e7562b8,MNCR 4ACRES,M4AC,MNCR 4ACRES,,,,,,,2026-06-30T16:58:08.842951,2026-06-30T22:58:08.654400,,2026-06-30T22:58:08.654400,2026-06-30T22:58:08.654400,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,11,2.7.15.567b8ea,1,,,Recent,,
!1ba5fbf4,Meshtastic Mashtela,TLV,Meshtastic Mashtela,,,,,,,2026-06-30T19:57:55.497123,2026-06-30T22:57:55.516640,,2026-06-30T22:57:55.516640,2026-06-30T22:57:55.516640,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!45ed2adc,,,!45ed2adc,39.1835648,-94.5188864,280.0,"Kansas City, Missouri",MQTT JSON,,2026-06-30T22:46:50.402027,2026-06-30T22:57:50.339639,2026-06-30T22:57:50.339639,2026-06-30T22:57:50.339639,,,,"[""mqtt_json""]",2,2,0,0,position,msh/US/2/json/LongFast/!32a5ac5d,,,,,,,Recent,,
!0409c894,Office_v3,8124,Office_v3,,,,,,,2026-06-30T16:57:22.117525,2026-06-30T22:57:22.184185,,2026-06-30T22:57:22.184185,2026-06-30T22:57:22.184185,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_WSL_V3,,2.7.15.567b8ea,1,,,Recent,,
!6ac2e441,Blaster,Blst,Blaster,,,,,,,2026-06-30T16:57:19.469331,2026-06-30T22:57:19.964368,,2026-06-30T22:57:19.964368,2026-06-30T22:57:19.964368,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_99,,2.7.15.567b8ea,1,,,Recent,,
!3f3d24f2,roguekin pocket,🔋,roguekin pocket,,,,,,,2026-06-30T16:57:18.151473,2026-06-30T22:57:19.230081,,2026-06-30T22:57:19.230081,2026-06-30T22:57:19.230081,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_94,1,2.7.15.567b8ea,1,,,Recent,,
!02e59080,Caldron,cldn,Caldron,39.9245312,-82.968576,230.0,"Columbus, Ohio",MQTT JSON,,2026-06-30T21:23:13.229378,2026-06-30T22:56:46.507769,2026-06-30T22:56:46.507769,2026-06-30T22:56:46.507769,,,,"[""mqtt_json""]",5,4,0,0,position,msh/US/2/json/LongFast/!02ee316c,HELTEC_V3,,,,,,Recent,,
!43b57cb4,TK_Heltec_V3,TKv3,TK_Heltec_V3,37.1458048,-81.5005696,732.0,"Tazewell County, Virginia",MAP,,2026-06-30T16:56:45.683185,2026-06-30T22:56:45.953792,,2026-06-30T22:56:45.953792,2026-06-30T22:56:45.953792,,,"[""mqtt_map""]",13,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.6.5.fc3d9f2,1,,,Recent,,
!c4a6def4,Paradox,PDX,Paradox,,,,,,,2026-06-30T22:56:41.630056,2026-06-30T22:56:41.630056,,2026-06-30T22:56:41.630056,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumFast/!69854c6c,TLORA_V1_3,,,,,,Recent,,
!ba56c0c0,CCTDW1,CCTD,CCTDW1,,,,,,,2026-06-30T16:56:31.025073,2026-06-30T22:56:31.061032,,2026-06-30T22:56:31.061032,2026-06-30T22:56:31.061032,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,T_DECK,,2.7.15.567b8ea,1,,,Recent,,
!013ed049,EmpokNor,d049,EmpokNor,,,,,,,2026-06-30T16:56:31.130054,2026-06-30T22:56:30.946948,,2026-06-30T22:56:30.946948,2026-06-30T22:56:30.946948,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,PORTDUINO,,2.7.15,1,,,Recent,,
!5a69cdef,,,!5a69cdef,40.6646784,-73.9905536,61.0,"New York, New York",MQTT JSON,,2026-06-30T21:24:40.342535,2026-06-30T22:56:03.093082,2026-06-30T22:56:03.093082,2026-06-30T22:56:03.093082,,,,"[""mqtt_json""]",4,4,0,0,position,msh/US/2/json/MediumSlow/!b2a73354,,,,,,,Recent,,
!1de92724,CHINO_EL3MEN2,CHI,CHINO_EL3MEN2,36.1496576,-115.0550016,526.0,"Clark County, Nevada",MQTT JSON,,2026-06-29T23:11:54.828895,2026-06-30T22:55:47.641082,2026-06-30T22:11:28.735997,2026-06-30T22:55:47.641082,2026-06-30T22:24:35.546632,2026-06-30T21:09:56.145408,2026-06-30T15:23:19.701815,"[""mqtt_json"", ""mqtt_map""]",293,60,33,1,,msh/US/2/json/LongFast/!1de92724,HW_81,,2.7.26.54e0d8d,1,,,Recent,,
!d45aae94,N916_Inside,N_In,N916_Inside,,,,,,,2026-06-30T16:55:38.049582,2026-06-30T22:55:37.655357,,2026-06-30T22:55:37.655357,2026-06-30T22:55:37.655357,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_81,1,2.7.15.567b8ea,1,,,Recent,,
!f6708b20,OneMadStation1,oms1,OneMadStation1,,,,,,,2026-06-30T16:55:34.985495,2026-06-30T22:55:34.749964,,2026-06-30T22:55:34.749964,2026-06-30T22:55:34.749964,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.15.567b8ea,1,,,Recent,,
!699b8270,W2WTF-2,WTF2,W2WTF-2,,,,,,,2026-06-30T16:55:33.312125,2026-06-30T22:55:33.285594,,2026-06-30T22:55:33.285594,2026-06-30T22:55:33.285594,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.15.567b8ea,1,,,Recent,,
!1dd298d4,,,!1dd298d4,38.8825088,-77.0899968,77.0,"Arlington, Virginia",MQTT JSON,,2026-06-30T22:55:26.977446,2026-06-30T22:55:26.977446,2026-06-30T22:55:26.977446,2026-06-30T22:55:26.977446,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!b2a710c4,,,,,,,Recent,,
!f1d9d84b,Nick's Node - SenseCAP,NN-S,Nick's Node - SenseCAP,,,,,,,2026-06-30T16:55:21.498618,2026-06-30T22:55:19.413805,,2026-06-30T22:55:19.413805,2026-06-30T22:55:19.413805,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,RAK3172,1,2.7.15.567b8ea,1,,,Recent,,
!a36f5b1e,Bill's Zyns,ZYNS,Bill's Zyns,,,,,,,2026-06-30T22:55:13.927905,2026-06-30T22:55:13.927905,,2026-06-30T22:55:13.927905,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_95,,,,,,Recent,,
!a0cbf4e0,Meshtastic f4e0,f4e0,Meshtastic f4e0,,,,,,,2026-06-30T19:55:06.694983,2026-06-30T22:55:06.821952,,2026-06-30T22:55:06.821952,2026-06-30T22:55:06.821952,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.6.11.60ec05e,1,,,Recent,,
!9d773d84,New Vickers Node,VKRS,New Vickers Node,48.380847,-89.251401,194.0,"Thunder Bay, Ontario",MQTT JSON,,2026-06-29T23:54:58.854788,2026-06-30T22:54:50.314678,2026-06-30T15:25:31.538255,2026-06-30T22:54:50.314678,,,,"[""mqtt_json""]",90,2,0,0,,msh/US/2/json/LongFast/!9d773d84,PORTDUINO,,,,,,Recent,,
!514a8c54,Josh's Mobile,8c54,Josh's Mobile,,,,,,,2026-06-30T21:54:16.692366,2026-06-30T22:54:17.228714,,2026-06-30T22:54:17.228714,2026-06-30T22:54:17.228714,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HW_99,1,2.7.15.567b8ea,1,,,Recent,,
!69828478,KAMLOOPS REPEATER,KR1,KAMLOOPS REPEATER,,,,,,,2026-06-30T16:54:09.739914,2026-06-30T22:54:09.680841,,2026-06-30T22:54:09.680841,2026-06-30T22:54:09.680841,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!2127d7f8,Harmony Grove Dover Base,HGB,Harmony Grove Dover Base,,,,,,,2026-06-30T22:54:02.271529,2026-06-30T22:54:02.271529,,2026-06-30T22:54:02.271529,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/LongFast/!435ac904,TLORA_V1_3,,,,,,Recent,,
!aee58918,AK-47 8918,AK47,AK-47 8918,,,,,,,2026-06-30T16:53:29.072866,2026-06-30T22:53:28.565652,,2026-06-30T22:53:28.565652,2026-06-30T22:53:28.565652,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_81,,2.6.11.60ec05e,1,,,Recent,,
!938beab0,W4JLP QTH,W4QT,W4JLP QTH,,,,,,,2026-06-30T16:53:27.377087,2026-06-30T22:53:27.338115,,2026-06-30T22:53:27.338115,2026-06-30T22:53:27.338115,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,TBEAM,,2.6.4.b89355f,1,,,Recent,,
!b6d63956,T1GR M1,TGR1,T1GR M1,,,,,,,2026-06-30T19:53:23.241794,2026-06-30T22:53:22.437094,,2026-06-30T22:53:22.437094,2026-06-30T22:53:22.437094,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,RAK3172,,2.7.15.567b8ea,1,,,Recent,,
!b03c98c0,Meshtastic 98c0,98c0,Meshtastic 98c0,,,,,,,2026-06-30T16:53:20.955823,2026-06-30T22:53:21.314428,,2026-06-30T22:53:21.314428,2026-06-30T22:53:21.314428,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.6.4.b89355f,1,,,Recent,,
!f312f773,KA1HCX-1,HCX1,KA1HCX-1,,,,,,,2026-06-30T22:53:16.075482,2026-06-30T22:53:17.644961,,2026-06-30T22:53:17.644961,2026-06-30T22:53:17.644961,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,TLORA_V1_3,,2.5.20.4c97351,1,,,Recent,,
!9ee6f5d8,LupoRoute,Lup0,LupoRoute,,,,,,,2026-06-30T16:53:01.429521,2026-06-30T22:53:01.355372,,2026-06-30T22:53:01.355372,2026-06-30T22:53:01.355372,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,2,2.6.11.60ec05e,1,,,Recent,,
!9e779a50,Meshtastic 9a50,9a50,Meshtastic 9a50,,,,,,,2026-06-30T19:53:00.316199,2026-06-30T22:53:01.138085,,2026-06-30T22:53:01.138085,2026-06-30T22:53:01.138085,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!087a2e18,Meshtastic 2e18,2e18,Meshtastic 2e18,,,,,,,2026-06-30T16:52:58.900755,2026-06-30T22:52:58.885228,,2026-06-30T22:52:58.885228,2026-06-30T22:52:58.885228,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,LILYGO_TBEAM_S3_CORE,,2.7.15.567b8ea,1,,,Recent,,
!64612128,,,!64612128,40.8158208,-74.1605376,44.0,"Nutley, New Jersey",MQTT JSON,,2026-06-30T21:53:37.629272,2026-06-30T22:52:26.471327,2026-06-30T22:52:26.471327,2026-06-30T22:52:26.471327,,,,"[""mqtt_json""]",3,3,0,0,position,msh/US/2/json/MediumSlow/!b2a73354,,,,,,,Recent,,
!1d4e9204,,,!1d4e9204,20.0081408,-155.6545536,,"Hawaiʻi County, Hawaii",MQTT JSON,,2026-06-30T22:52:25.549284,2026-06-30T22:52:25.549284,2026-06-30T22:52:25.549284,2026-06-30T22:52:25.549284,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!eb719922,,,,,,,Recent,,
!04c5b440,,,!04c5b440,39.0332416,-77.0965504,150.0,"Chevy Chase, Maryland",MQTT JSON,,2026-06-30T22:14:29.816259,2026-06-30T22:52:22.183821,2026-06-30T22:52:22.183821,2026-06-30T22:52:22.183821,,,,"[""mqtt_json""]",2,2,0,0,position,msh/US/2/json/LongFast/!b2a710c4,,,,,,,Recent,,
!45e86b87,Mad_pWpD 6b87,6b87,Mad_pWpD 6b87,,,,,,,2026-06-30T19:51:56.971686,2026-06-30T22:51:57.290957,,2026-06-30T22:51:57.290957,2026-06-30T22:51:57.290957,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_99,,2.7.15.567b8ea,1,,,Recent,,
!bde69e92,LilyBX 9e92,9e92,LilyBX 9e92,,,,,,,2026-06-30T22:28:14.333010,2026-06-30T22:51:45.051590,,2026-06-30T22:51:45.051590,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!02ed703c,SFF3 Base,SFF3,SFF3 Base,32.2699264,-80.9238528,6.0,"Bluffton, South Carolina",MAP,,2026-06-30T16:48:34.961086,2026-06-30T22:48:24.651105,,2026-06-30T22:48:24.651105,2026-06-30T22:48:24.651105,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,1,2.7.22.96dd647,1,,,Recent,,
!c145c092,Cyberdyne Labs 1 ,Lab1,Cyberdyne Labs 1 ,18.4352768,-66.486272,54.0,"Manatí, Puerto Rico",MAP,,2026-06-30T20:48:17.471083,2026-06-30T22:48:16.490167,,2026-06-30T22:48:16.490167,2026-06-30T22:48:16.490167,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_95,,2.7.15.567b8ea,1,,,Recent,,
!02ec2184,KB0RXR-Meshtastic 2184,2184,KB0RXR-Meshtastic 2184,43.122688,-93.4019072,378.0,"Cerro Gordo County, Iowa",MAP,,2026-06-30T16:48:14.656265,2026-06-30T22:48:14.606321,,2026-06-30T22:48:14.606321,2026-06-30T22:48:14.606321,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.21.1370b23,1,,,Recent,,
!16ced248,DJG2,🦖,DJG2,35.4418688,-88.7095296,137.0,"Chester County, Tennessee",MQTT JSON,,2026-06-29T23:11:19.958648,2026-06-30T22:48:08.736968,2026-06-30T21:48:36.653506,2026-06-30T22:48:08.736968,2026-06-30T22:48:08.736968,,,"[""mqtt_json"", ""mqtt_map""]",42,6,0,0,mapreport,msh/US/2/map/,STATION_G2,,2.6.11.60ec05e,1,,,Recent,,
!69857500,Base ,BSE,Base ,30.113792,-91.8355968,11.0,"Saint Martin Parish, Louisiana",MAP,,2026-06-30T16:47:45.443252,2026-06-30T22:47:45.259556,,2026-06-30T22:47:45.259556,2026-06-30T22:47:45.259556,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!acaa775c,Froggy Home,FrGH,Froggy Home,29.8582016,-95.4466304,26.0,"Houston, Texas",MAP,,2026-06-30T16:47:43.606536,2026-06-30T22:47:43.425897,,2026-06-30T22:47:43.425897,2026-06-30T22:47:43.425897,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,1,2.7.15.567b8ea,1,,,Recent,,
